STATION,DATE,PRCP,TMAX,TMIN
USW00014739,1951-12-10,0,44,27
USW00014739,1951-12-11,0,36,25
USW00014739,1951-12-12,0,42,29
USW00014739,1951-12-13,0,30,22
USW00014739,1951-12-14,0.28,30,19
USW00014739,1951-12-15,0.82,40,18
USW00014739,1951-12-16,0,18,11
USW00014739,1951-12-17,0,23,9
USW00014739,1951-12-18,1.44,48,16
USW00014739,1951-12-19,0,30,12
USW00014739,1951-12-20,0,40,9
USW00014739,1951-12-21,0.3,58,40
USW00014739,1951-12-22,0,47,27
USW00014739,1951-12-23,0,34,24
USW00014739,1951-12-24,0,42,28
USW00014739,1951-12-25,0.33,32,24
USW00014739,1951-12-26,0.31,38,21
USW00014739,1951-12-27,0,30,11
USW00014739,1951-12-28,0,24,9
USW00014739,1951-12-29,0,40,24
USW00014739,1951-12-30,0.47,50,40
USW00014739,1951-12-31,0.03,43,39
USW00014739,1952-01-01,0,55,39
USW00014739,1952-01-02,0.05,51,35
USW00014739,1952-01-03,0.57,36,27
USW00014739,1952-01-04,0,34,25
USW00014739,1952-01-05,1.06,37,27
USW00014739,1952-01-06,0.01,33,26
USW00014739,1952-01-07,0.01,26,18
USW00014739,1952-01-08,0,37,20
USW00014739,1952-01-09,0,33,23
USW00014739,1952-01-10,0.08,36,24
USW00014739,1952-01-11,0,36,21
USW00014739,1952-01-12,0,43,22
USW00014739,1952-01-13,0,41,32
USW00014739,1952-01-14,0.04,37,30
USW00014739,1952-01-15,0.08,51,31
USW00014739,1952-01-16,0,46,33
USW00014739,1952-01-17,0.1,46,27
USW00014739,1952-01-18,0.16,53,33
USW00014739,1952-01-19,0,41,29
USW00014739,1952-01-20,0.41,49,31
USW00014739,1952-01-21,0,41,18
USW00014739,1952-01-22,0.2,47,13
USW00014739,1952-01-23,0.42,55,33
USW00014739,1952-01-24,0,33,18
USW00014739,1952-01-25,0,30,15
USW00014739,1952-01-26,0.45,54,30
USW00014739,1952-01-27,0.08,53,42
USW00014739,1952-01-28,0.56,42,26
USW00014739,1952-01-29,0.03,26,7
USW00014739,1952-01-30,0,18,1
USW00014739,1952-01-31,0,30,13
USW00014739,1952-02-01,0,49,25
USW00014739,1952-02-02,0.04,52,38
USW00014739,1952-02-03,0,42,33
USW00014739,1952-02-04,0.86,48,39
USW00014739,1952-02-05,0.36,51,39
USW00014739,1952-02-06,0,43,33
USW00014739,1952-02-07,0.13,34,25
USW00014739,1952-02-08,0.02,40,23
USW00014739,1952-02-09,0.04,44,32
USW00014739,1952-02-10,0,43,32
USW00014739,1952-02-11,0.24,46,31
USW00014739,1952-02-12,0,36,17
USW00014739,1952-02-13,0,30,14
USW00014739,1952-02-14,0,29,14
USW00014739,1952-02-15,0,37,18
USW00014739,1952-02-16,0,36,20
USW00014739,1952-02-17,1.6,37,32
USW00014739,1952-02-18,0.43,33,25
USW00014739,1952-02-19,0,36,24
USW00014739,1952-02-20,0,39,22
USW00014739,1952-02-21,0.3,34,25
USW00014739,1952-02-22,0.01,32,22
USW00014739,1952-02-23,0.01,32,22
USW00014739,1952-02-24,0,35,18
USW00014739,1952-02-25,0.06,35,25
USW00014739,1952-02-26,0,41,25
USW00014739,1952-02-27,0.56,36,28
USW00014739,1952-02-28,0.05,39,27
USW00014739,1952-02-29,0,40,29
USW00014739,1952-03-01,0.05,31,23
USW00014739,1952-03-02,0,38,17
USW00014739,1952-03-03,0,37,21
USW00014739,1952-03-04,0,37,27
USW00014739,1952-03-05,1.28,37,33
USW00014739,1952-03-06,0.43,38,34
USW00014739,1952-03-07,0,37,31
USW00014739,1952-03-08,0,36,31
USW00014739,1952-03-09,0.01,41,31
USW00014739,1952-03-10,0,42,32
USW00014739,1952-03-11,1.15,50,34
USW00014739,1952-03-12,0,49,35
USW00014739,1952-03-13,0,46,31
USW00014739,1952-03-14,0.03,40,25
USW00014739,1952-03-15,0,36,22
USW00014739,1952-03-16,0,29,22
USW00014739,1952-03-17,0,45,25
USW00014739,1952-03-18,0,44,33
USW00014739,1952-03-19,0.48,38,34
USW00014739,1952-03-20,0.38,42,35
USW00014739,1952-03-21,0.02,45,33
USW00014739,1952-03-22,0,49,39
USW00014739,1952-03-23,0.47,41,37
USW00014739,1952-03-24,0.11,37,34
USW00014739,1952-03-25,0,52,35
USW00014739,1952-03-26,0,63,38
USW00014739,1952-03-27,0,58,38
USW00014739,1952-03-28,0,49,34
USW00014739,1952-03-29,0,47,34
USW00014739,1952-03-30,0,49,33
USW00014739,1952-03-31,0,53,38
USW00014739,1952-04-01,0.08,46,40
USW00014739,1952-04-02,0.16,41,37
USW00014739,1952-04-03,0.03,57,37
USW00014739,1952-04-04,0,65,42
USW00014739,1952-04-05,0.4,53,44
USW00014739,1952-04-06,0,54,46
USW00014739,1952-04-07,0,54,40
USW00014739,1952-04-08,0,46,40
USW00014739,1952-04-09,0,51,40
USW00014739,1952-04-10,0,61,39
USW00014739,1952-04-11,0,56,38
USW00014739,1952-04-12,0,56,34
USW00014739,1952-04-13,0,48,43
USW00014739,1952-04-14,0.5,59,43
USW00014739,1952-04-15,0.01,47,41
USW00014739,1952-04-16,0,67,38
USW00014739,1952-04-17,0,62,40
USW00014739,1952-04-18,0,73,48
USW00014739,1952-04-19,0,80,46
USW00014739,1952-04-20,0,78,54
USW00014739,1952-04-21,0,68,47
USW00014739,1952-04-22,0,73,47
USW00014739,1952-04-23,0,78,51
USW00014739,1952-04-24,0,60,45
USW00014739,1952-04-25,0.75,51,41
USW00014739,1952-04-26,0.31,48,42
USW00014739,1952-04-27,0.31,52,46
USW00014739,1952-04-28,1.84,47,44
USW00014739,1952-04-29,0.02,50,44
USW00014739,1952-04-30,0,64,45
USW00014739,1952-05-01,0,60,42
USW00014739,1952-05-02,0,63,44
USW00014739,1952-05-03,0,60,44
USW00014739,1952-05-04,0,65,44
USW00014739,1952-05-05,0,59,39
USW00014739,1952-05-06,0.02,63,46
USW00014739,1952-05-07,0,60,47
USW00014739,1952-05-08,0,73,46
USW00014739,1952-05-09,0,76,54
USW00014739,1952-05-10,0,69,52
USW00014739,1952-05-11,0.43,54,46
USW00014739,1952-05-12,1.39,65,48
USW00014739,1952-05-13,0,67,50
USW00014739,1952-05-14,0,67,49
USW00014739,1952-05-15,0.07,55,48
USW00014739,1952-05-16,0.01,60,46
USW00014739,1952-05-17,0,59,42
USW00014739,1952-05-18,0.12,56,50
USW00014739,1952-05-19,0,66,48
USW00014739,1952-05-20,0.6,60,49
USW00014739,1952-05-21,0.2,65,50
USW00014739,1952-05-22,0,66,54
USW00014739,1952-05-23,0,76,51
USW00014739,1952-05-24,0,74,56
USW00014739,1952-05-25,0.47,64,52
USW00014739,1952-05-26,0.1,64,54
USW00014739,1952-05-27,0,75,56
USW00014739,1952-05-28,0,82,52
USW00014739,1952-05-29,0.05,69,56
USW00014739,1952-05-30,0,67,55
USW00014739,1952-05-31,0.11,60,56
USW00014739,1952-06-01,0.36,72,56
USW00014739,1952-06-02,0.42,78,59
USW00014739,1952-06-03,0,73,60
USW00014739,1952-06-04,0.32,85,61
USW00014739,1952-06-05,0,75,63
USW00014739,1952-06-06,0,83,64
USW00014739,1952-06-07,0.03,77,66
USW00014739,1952-06-08,0,83,61
USW00014739,1952-06-09,0.01,87,66
USW00014739,1952-06-10,0.67,84,62
USW00014739,1952-06-11,0.02,69,57
USW00014739,1952-06-12,0.04,74,57
USW00014739,1952-06-13,0,84,57
USW00014739,1952-06-14,0,86,61
USW00014739,1952-06-15,0,90,65
USW00014739,1952-06-16,0,84,62
USW00014739,1952-06-17,0.47,86,61
USW00014739,1952-06-18,0,86,67
USW00014739,1952-06-19,0,83,62
USW00014739,1952-06-20,0,75,57
USW00014739,1952-06-21,0,73,60
USW00014739,1952-06-22,0,71,60
USW00014739,1952-06-23,0,72,55
USW00014739,1952-06-24,0,82,61
USW00014739,1952-06-25,0.05,83,67
USW00014739,1952-06-26,0.5,100,69
USW00014739,1952-06-27,0,78,65
USW00014739,1952-06-28,0,74,65
USW00014739,1952-06-29,0.37,74,60
USW00014739,1952-06-30,0,72,59
USW00014739,1952-07-01,0,79,56
USW00014739,1952-07-02,0,87,63
USW00014739,1952-07-03,0,90,65
USW00014739,1952-07-04,0,89,70
USW00014739,1952-07-05,0,88,72
USW00014739,1952-07-06,0,91,68
USW00014739,1952-07-07,0,87,71
USW00014739,1952-07-08,0,86,67
USW00014739,1952-07-09,0,74,62
USW00014739,1952-07-10,0.05,69,62
USW00014739,1952-07-11,0.07,73,64
USW00014739,1952-07-12,0,85,65
USW00014739,1952-07-13,0,93,73
USW00014739,1952-07-14,0,98,71
USW00014739,1952-07-15,0,95,74
USW00014739,1952-07-16,0,95,75
USW00014739,1952-07-17,0,84,70
USW00014739,1952-07-18,0.14,96,71
USW00014739,1952-07-19,0,93,78
USW00014739,1952-07-20,0,90,72
USW00014739,1952-07-21,0.17,74,67
USW00014739,1952-07-22,0,89,67
USW00014739,1952-07-23,0.03,100,74
USW00014739,1952-07-24,0,87,69
USW00014739,1952-07-25,0,80,65
USW00014739,1952-07-26,0,89,65
USW00014739,1952-07-27,0.06,85,68
USW00014739,1952-07-28,0,93,70
USW00014739,1952-07-29,0,89,68
USW00014739,1952-07-30,0,72,62
USW00014739,1952-07-31,0,91,69
USW00014739,1952-08-01,0.05,79,66
USW00014739,1952-08-02,0.29,75,66
USW00014739,1952-08-03,0,84,65
USW00014739,1952-08-04,0,88,68
USW00014739,1952-08-05,2.49,82,68
USW00014739,1952-08-06,0.96,72,64
USW00014739,1952-08-07,0.14,77,65
USW00014739,1952-08-08,0,73,66
USW00014739,1952-08-09,0,73,62
USW00014739,1952-08-10,1.87,73,64
USW00014739,1952-08-11,0,87,70
USW00014739,1952-08-12,0.01,86,68
USW00014739,1952-08-13,0.11,84,67
USW00014739,1952-08-14,0,82,64
USW00014739,1952-08-15,0,86,66
USW00014739,1952-08-16,0.17,80,70
USW00014739,1952-08-17,0.29,87,68
USW00014739,1952-08-18,0,81,64
USW00014739,1952-08-19,0,77,59
USW00014739,1952-08-20,0,79,62
USW00014739,1952-08-21,0.03,75,63
USW00014739,1952-08-22,0.45,80,57
USW00014739,1952-08-23,0,73,54
USW00014739,1952-08-24,0,78,55
USW00014739,1952-08-25,0,80,59
USW00014739,1952-08-26,0,86,63
USW00014739,1952-08-27,0,86,68
USW00014739,1952-08-28,0,88,69
USW00014739,1952-08-29,0,91,72
USW00014739,1952-08-30,0,77,61
USW00014739,1952-08-31,0,71,56
USW00014739,1952-09-01,0.54,74,61
USW00014739,1952-09-02,0,90,69
USW00014739,1952-09-03,0,82,65
USW00014739,1952-09-04,0,79,60
USW00014739,1952-09-05,0,79,61
USW00014739,1952-09-06,0,83,63
USW00014739,1952-09-07,0,69,54
USW00014739,1952-09-08,0,64,50
USW00014739,1952-09-09,0,71,51
USW00014739,1952-09-10,0,86,57
USW00014739,1952-09-11,0,77,65
USW00014739,1952-09-12,0,84,60
USW00014739,1952-09-13,0.1,90,61
USW00014739,1952-09-14,0,63,58
USW00014739,1952-09-15,0.17,62,57
USW00014739,1952-09-16,0.03,79,61
USW00014739,1952-09-17,0,78,60
USW00014739,1952-09-18,0.01,81,58
USW00014739,1952-09-19,0.09,80,65
USW00014739,1952-09-20,0,78,60
USW00014739,1952-09-21,0,74,55
USW00014739,1952-09-22,0,68,55
USW00014739,1952-09-23,0.14,61,53
USW00014739,1952-09-24,0,66,50
USW00014739,1952-09-25,0,68,57
USW00014739,1952-09-26,0.05,74,54
USW00014739,1952-09-27,0,63,46
USW00014739,1952-09-28,0,67,48
USW00014739,1952-09-29,0,88,56
USW00014739,1952-09-30,0,73,59
USW00014739,1952-10-01,0,65,55
USW00014739,1952-10-02,0.31,68,57
USW00014739,1952-10-03,0.54,59,45
USW00014739,1952-10-04,0,64,41
USW00014739,1952-10-05,0,74,52
USW00014739,1952-10-06,0,75,57
USW00014739,1952-10-07,0.38,67,45
USW00014739,1952-10-08,0,55,41
USW00014739,1952-10-09,0,60,43
USW00014739,1952-10-10,0,55,44
USW00014739,1952-10-11,0.05,54,41
USW00014739,1952-10-12,0,60,42
USW00014739,1952-10-13,0,73,48
USW00014739,1952-10-14,0,78,54
USW00014739,1952-10-15,0.08,66,49
USW00014739,1952-10-16,0,67,52
USW00014739,1952-10-17,0,61,45
USW00014739,1952-10-18,0.24,60,42
USW00014739,1952-10-19,0,60,44
USW00014739,1952-10-20,0,44,34
USW00014739,1952-10-21,0,52,31
USW00014739,1952-10-22,0,63,42
USW00014739,1952-10-23,0,68,47
USW00014739,1952-10-24,0,66,49
USW00014739,1952-10-25,0,52,37
USW00014739,1952-10-26,0,53,33
USW00014739,1952-10-27,0,67,43
USW00014739,1952-10-28,0,69,38
USW00014739,1952-10-29,0.01,43,35
USW00014739,1952-10-30,0,53,35
USW00014739,1952-10-31,0,67,45
USW00014739,1952-11-01,0,71,54
USW00014739,1952-11-02,0,71,47
USW00014739,1952-11-03,0.12,64,47
USW00014739,1952-11-04,0,49,36
USW00014739,1952-11-05,0,47,32
USW00014739,1952-11-06,0,59,43
USW00014739,1952-11-07,0,48,37
USW00014739,1952-11-08,0,46,31
USW00014739,1952-11-09,0.13,49,28
USW00014739,1952-11-10,0.04,45,38
USW00014739,1952-11-11,0,41,33
USW00014739,1952-11-12,0,45,32
USW00014739,1952-11-13,0,45,30
USW00014739,1952-11-14,0,52,34
USW00014739,1952-11-15,0,62,44
USW00014739,1952-11-16,0.1,53,43
USW00014739,1952-11-17,0.01,43,38
USW00014739,1952-11-18,0,46,35
USW00014739,1952-11-19,0,51,32
USW00014739,1952-11-20,0,48,43
USW00014739,1952-11-21,0,51,46
USW00014739,1952-11-22,1.14,50,46
USW00014739,1952-11-23,0.18,57,49
USW00014739,1952-11-24,0,57,43
USW00014739,1952-11-25,0,51,37
USW00014739,1952-11-26,0,48,39
USW00014739,1952-11-27,0,61,46
USW00014739,1952-11-28,0,46,34
USW00014739,1952-11-29,0,39,30
USW00014739,1952-11-30,0,40,30
USW00014739,1952-12-01,0,34,20
USW00014739,1952-12-02,0,32,23
USW00014739,1952-12-03,0,42,30
USW00014739,1952-12-04,0,41,28
USW00014739,1952-12-05,0.82,49,38
USW00014739,1952-12-06,0.19,52,36
USW00014739,1952-12-07,0,45,34
USW00014739,1952-12-08,0,42,31
USW00014739,1952-12-09,0,44,40
USW00014739,1952-12-10,0,49,40
USW00014739,1952-12-11,0.99,52,45
USW00014739,1952-12-12,0.58,49,36
USW00014739,1952-12-13,0,42,33
USW00014739,1952-12-14,0.05,38,33
USW00014739,1952-12-15,0,34,27
USW00014739,1952-12-16,0,41,27
USW00014739,1952-12-17,0,48,34
USW00014739,1952-12-18,0,45,28
USW00014739,1952-12-19,0,36,24
USW00014739,1952-12-20,0,36,20
USW00014739,1952-12-21,0,40,32
USW00014739,1952-12-22,0.51,39,28
USW00014739,1952-12-23,0.91,36,33
USW00014739,1952-12-24,0,49,36
USW00014739,1952-12-25,0,47,38
USW00014739,1952-12-26,0,42,33
USW00014739,1952-12-27,0,38,17
USW00014739,1952-12-28,0,27,9
USW00014739,1952-12-29,0,39,19
USW00014739,1952-12-30,0,42,32
USW00014739,1952-12-31,0.04,34,22
USW00014739,1953-01-01,0,38,21
USW00014739,1953-01-02,0,39,27
USW00014739,1953-01-03,1.18,49,36
USW00014739,1953-01-04,0,39,28
USW00014739,1953-01-05,0,36,22
USW00014739,1953-01-06,0.01,34,27
USW00014739,1953-01-07,0.05,32,22
USW00014739,1953-01-08,0.18,32,22
USW00014739,1953-01-09,1.96,36,29
USW00014739,1953-01-10,0.85,38,31
USW00014739,1953-01-11,0.45,37,32
USW00014739,1953-01-12,0.06,39,28
USW00014739,1953-01-13,0.03,44,27
USW00014739,1953-01-14,0,47,35
USW00014739,1953-01-15,0,44,33
USW00014739,1953-01-16,0,57,26
USW00014739,1953-01-17,0,32,15
USW00014739,1953-01-18,0.34,52,32
USW00014739,1953-01-19,0,47,35
USW00014739,1953-01-20,0,41,36
USW00014739,1953-01-21,0.36,40,33
USW00014739,1953-01-22,0.02,36,30
USW00014739,1953-01-23,0,42,29
USW00014739,1953-01-24,0.62,58,40
USW00014739,1953-01-25,0.02,53,23
USW00014739,1953-01-26,0,30,18
USW00014739,1953-01-27,0,35,16
USW00014739,1953-01-28,0.15,52,32
USW00014739,1953-01-29,0,37,28
USW00014739,1953-01-30,0,34,24
USW00014739,1953-01-31,0,53,32
USW00014739,1953-02-01,0.06,52,14
USW00014739,1953-02-02,0,26,10
USW00014739,1953-02-03,0.32,32,22
USW00014739,1953-02-04,0.01,33,24
USW00014739,1953-02-05,0,38,23
USW00014739,1953-02-06,0,43,28
USW00014739,1953-02-07,0.57,53,41
USW00014739,1953-02-08,0.62,44,33
USW00014739,1953-02-09,0,39,31
USW00014739,1953-02-10,0,34,24
USW00014739,1953-02-11,0,40,24
USW00014739,1953-02-12,0.73,34,25
USW00014739,1953-02-13,0.04,36,25
USW00014739,1953-02-14,0,43,28
USW00014739,1953-02-15,1.56,52,31
USW00014739,1953-02-16,0,41,29
USW00014739,1953-02-17,0.07,37,26
USW00014739,1953-02-18,0,35,21
USW00014739,1953-02-19,0,46,29
USW00014739,1953-02-20,0,53,31
USW00014739,1953-02-21,0.08,60,40
USW00014739,1953-02-22,0,41,26
USW00014739,1953-02-23,0,37,24
USW00014739,1953-02-24,0,54,32
USW00014739,1953-02-25,0,47,35
USW00014739,1953-02-26,0.05,45,35
USW00014739,1953-02-27,0.03,51,37
USW00014739,1953-02-28,0,41,24
USW00014739,1953-03-01,0,31,17
USW00014739,1953-03-02,0,34,12
USW00014739,1953-03-03,0.01,36,19
USW00014739,1953-03-04,0.91,58,35
USW00014739,1953-03-05,0,44,31
USW00014739,1953-03-06,0,43,30
USW00014739,1953-03-07,0,34,20
USW00014739,1953-03-08,0,24,15
USW00014739,1953-03-09,0,35,15
USW00014739,1953-03-10,0,26,13
USW00014739,1953-03-11,0,36,10
USW00014739,1953-03-12,0.05,53,29
USW00014739,1953-03-13,1.82,45,39
USW00014739,1953-03-14,0,47,38
USW00014739,1953-03-15,1.39,42,36
USW00014739,1953-03-16,1.37,53,41
USW00014739,1953-03-17,0,47,41
USW00014739,1953-03-18,0,54,35
USW00014739,1953-03-19,0.31,42,33
USW00014739,1953-03-20,0.03,43,35
USW00014739,1953-03-21,0,47,35
USW00014739,1953-03-22,0,61,35
USW00014739,1953-03-23,0,69,38
USW00014739,1953-03-24,0.79,62,45
USW00014739,1953-03-25,0.14,54,44
USW00014739,1953-03-26,0.47,52,44
USW00014739,1953-03-27,0,48,43
USW00014739,1953-03-28,0,51,42
USW00014739,1953-03-29,0.89,45,41
USW00014739,1953-03-30,2.53,50,44
USW00014739,1953-03-31,0.29,53,45
USW00014739,1953-04-01,0.05,57,44
USW00014739,1953-04-02,0.12,49,44
USW00014739,1953-04-03,0,63,42
USW00014739,1953-04-04,0,63,42
USW00014739,1953-04-05,0.26,52,44
USW00014739,1953-04-06,0,59,42
USW00014739,1953-04-07,0.39,50,43
USW00014739,1953-04-08,0.36,58,44
USW00014739,1953-04-09,0,58,46
USW00014739,1953-04-10,0.15,53,44
USW00014739,1953-04-11,0.19,62,42
USW00014739,1953-04-12,0.29,55,44
USW00014739,1953-04-13,1.76,46,32
USW00014739,1953-04-14,0.41,39,32
USW00014739,1953-04-15,0,58,35
USW00014739,1953-04-16,0.83,52,38
USW00014739,1953-04-17,0.02,60,41
USW00014739,1953-04-18,0.18,47,39
USW00014739,1953-04-19,0.37,43,38
USW00014739,1953-04-20,0.04,49,36
USW00014739,1953-04-21,0,53,37
USW00014739,1953-04-22,0,66,40
USW00014739,1953-04-23,0.17,71,51
USW00014739,1953-04-24,0,70,48
USW00014739,1953-04-25,0,58,52
USW00014739,1953-04-26,0.38,52,45
USW00014739,1953-04-27,0.07,52,45
USW00014739,1953-04-28,0,56,43
USW00014739,1953-04-29,0,61,41
USW00014739,1953-04-30,0,60,48
USW00014739,1953-05-01,1.45,48,40
USW00014739,1953-05-02,0.36,44,39
USW00014739,1953-05-03,0.04,58,39
USW00014739,1953-05-04,0,75,43
USW00014739,1953-05-05,0.78,59,49
USW00014739,1953-05-06,0,75,56
USW00014739,1953-05-07,0.05,69,49
USW00014739,1953-05-08,0,67,51
USW00014739,1953-05-09,0,70,50
USW00014739,1953-05-10,0,82,55
USW00014739,1953-05-11,0,86,54
USW00014739,1953-05-12,0,74,52
USW00014739,1953-05-13,0,68,56
USW00014739,1953-05-14,0,57,50
USW00014739,1953-05-15,0,56,50
USW00014739,1953-05-16,0,67,51
USW00014739,1953-05-17,0.56,57,50
USW00014739,1953-05-18,0.08,75,51
USW00014739,1953-05-19,0,78,60
USW00014739,1953-05-20,0,67,55
USW00014739,1953-05-21,0,60,48
USW00014739,1953-05-22,0,68,48
USW00014739,1953-05-23,0.67,71,56
USW00014739,1953-05-24,0,76,49
USW00014739,1953-05-25,0,76,57
USW00014739,1953-05-26,0.73,63,49
USW00014739,1953-05-27,0.04,67,49
USW00014739,1953-05-28,0.3,69,52
USW00014739,1953-05-29,0,63,49
USW00014739,1953-05-30,0,58,48
USW00014739,1953-05-31,0,66,47
USW00014739,1953-06-01,0,77,51
USW00014739,1953-06-02,0,77,57
USW00014739,1953-06-03,0,73,49
USW00014739,1953-06-04,0,74,57
USW00014739,1953-06-05,0.04,80,60
USW00014739,1953-06-06,0,94,71
USW00014739,1953-06-07,0.02,84,66
USW00014739,1953-06-08,0,75,60
USW00014739,1953-06-09,0.06,85,59
USW00014739,1953-06-10,0,79,60
USW00014739,1953-06-11,0,74,56
USW00014739,1953-06-12,0,63,53
USW00014739,1953-06-13,0,61,53
USW00014739,1953-06-14,0,61,53
USW00014739,1953-06-15,0,74,51
USW00014739,1953-06-16,0,70,57
USW00014739,1953-06-17,0,70,58
USW00014739,1953-06-18,0,80,61
USW00014739,1953-06-19,0,85,65
USW00014739,1953-06-20,0,98,71
USW00014739,1953-06-21,0,83,62
USW00014739,1953-06-22,0.07,89,61
USW00014739,1953-06-23,0,87,64
USW00014739,1953-06-24,0,81,60
USW00014739,1953-06-25,0,84,59
USW00014739,1953-06-26,0.26,95,65
USW00014739,1953-06-27,0.03,91,72
USW00014739,1953-06-28,0,92,66
USW00014739,1953-06-29,0,86,70
USW00014739,1953-06-30,0,92,67
USW00014739,1953-07-01,0.03,83,70
USW00014739,1953-07-02,0,83,66
USW00014739,1953-07-03,0,88,67
USW00014739,1953-07-04,0,83,61
USW00014739,1953-07-05,0,82,63
USW00014739,1953-07-06,0.14,83,61
USW00014739,1953-07-07,0.01,90,71
USW00014739,1953-07-08,0.02,86,67
USW00014739,1953-07-09,0.13,80,63
USW00014739,1953-07-10,0,80,57
USW00014739,1953-07-11,0,81,61
USW00014739,1953-07-12,0,74,62
USW00014739,1953-07-13,1.16,68,57
USW00014739,1953-07-14,0.05,71,60
USW00014739,1953-07-15,0,77,61
USW00014739,1953-07-16,0,93,65
USW00014739,1953-07-17,0,96,71
USW00014739,1953-07-18,0,85,66
USW00014739,1953-07-19,0,85,65
USW00014739,1953-07-20,0.09,85,69
USW00014739,1953-07-21,0,77,67
USW00014739,1953-07-22,0,69,63
USW00014739,1953-07-23,1.13,71,64
USW00014739,1953-07-24,0,84,62
USW00014739,1953-07-25,0,72,57
USW00014739,1953-07-26,0,84,59
USW00014739,1953-07-27,0,87,68
USW00014739,1953-07-28,0,83,68
USW00014739,1953-07-29,0,82,64
USW00014739,1953-07-30,0,93,74
USW00014739,1953-07-31,0,87,66
USW00014739,1953-08-01,0,80,58
USW00014739,1953-08-02,0,73,58
USW00014739,1953-08-03,0,73,55
USW00014739,1953-08-04,0.02,76,60
USW00014739,1953-08-05,0.08,79,62
USW00014739,1953-08-06,0,76,61
USW00014739,1953-08-07,0,71,59
USW00014739,1953-08-08,0,72,59
USW00014739,1953-08-09,0,76,64
USW00014739,1953-08-10,0.2,83,63
USW00014739,1953-08-11,0,82,68
USW00014739,1953-08-12,0,82,64
USW00014739,1953-08-13,0,87,64
USW00014739,1953-08-14,0.4,82,67
USW00014739,1953-08-15,0.93,88,68
USW00014739,1953-08-16,0,83,65
USW00014739,1953-08-17,0,78,65
USW00014739,1953-08-18,0,75,60
USW00014739,1953-08-19,0,78,57
USW00014739,1953-08-20,0,71,57
USW00014739,1953-08-21,0,71,59
USW00014739,1953-08-22,0,77,56
USW00014739,1953-08-23,0,84,60
USW00014739,1953-08-24,0.18,89,65
USW00014739,1953-08-25,0,70,61
USW00014739,1953-08-26,0,89,65
USW00014739,1953-08-27,0,74,63
USW00014739,1953-08-28,0,96,67
USW00014739,1953-08-29,0,96,74
USW00014739,1953-08-30,0,98,75
USW00014739,1953-08-31,0,97,77
USW00014739,1953-09-01,0,87,70
USW00014739,1953-09-02,0.07,100,73
USW00014739,1953-09-03,0,80,69
USW00014739,1953-09-04,0,86,67
USW00014739,1953-09-05,0,88,71
USW00014739,1953-09-06,0.06,79,69
USW00014739,1953-09-07,0.11,87,64
USW00014739,1953-09-08,0,77,61
USW00014739,1953-09-09,0,73,55
USW00014739,1953-09-10,0,75,52
USW00014739,1953-09-11,0,74,53
USW00014739,1953-09-12,0,74,59
USW00014739,1953-09-13,1.04,78,56
USW00014739,1953-09-14,0,67,50
USW00014739,1953-09-15,0.04,65,55
USW00014739,1953-09-16,0.19,79,57
USW00014739,1953-09-17,0.01,69,53
USW00014739,1953-09-18,0,63,51
USW00014739,1953-09-19,0,70,53
USW00014739,1953-09-20,0,80,59
USW00014739,1953-09-21,0.97,70,59
USW00014739,1953-09-22,0.01,67,51
USW00014739,1953-09-23,0,58,46
USW00014739,1953-09-24,0,65,40
USW00014739,1953-09-25,0,70,51
USW00014739,1953-09-26,0,78,59
USW00014739,1953-09-27,0,78,60
USW00014739,1953-09-28,0,71,61
USW00014739,1953-09-29,0,72,54
USW00014739,1953-09-30,0,69,51
USW00014739,1953-10-01,0,78,58
USW00014739,1953-10-02,0,75,52
USW00014739,1953-10-03,0,80,52
USW00014739,1953-10-04,0,79,56
USW00014739,1953-10-05,0.14,65,50
USW00014739,1953-10-06,0.05,55,47
USW00014739,1953-10-07,0.4,50,42
USW00014739,1953-10-08,0,58,40
USW00014739,1953-10-09,0,66,40
USW00014739,1953-10-10,0,66,47
USW00014739,1953-10-11,0,53,47
USW00014739,1953-10-12,0.07,62,45
USW00014739,1953-10-13,0,56,39
USW00014739,1953-10-14,0,66,38
USW00014739,1953-10-15,0,74,46
USW00014739,1953-10-16,0,73,53
USW00014739,1953-10-17,0,75,49
USW00014739,1953-10-18,0,62,48
USW00014739,1953-10-19,0,74,54
USW00014739,1953-10-20,0,77,57
USW00014739,1953-10-21,0,57,49
USW00014739,1953-10-22,0,54,45
USW00014739,1953-10-23,0.22,54,49
USW00014739,1953-10-24,0.01,64,50
USW00014739,1953-10-25,1.23,56,44
USW00014739,1953-10-26,0.02,58,44
USW00014739,1953-10-27,0.01,66,44
USW00014739,1953-10-28,1.19,67,58
USW00014739,1953-10-29,1.39,59,53
USW00014739,1953-10-30,0.18,55,52
USW00014739,1953-10-31,0,54,47
USW00014739,1953-11-01,0,55,44
USW00014739,1953-11-02,0,64,42
USW00014739,1953-11-03,0,69,49
USW00014739,1953-11-04,0,61,38
